ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Karnataka,1962,161,4,GANDHI NAGAR,GEN,M. C. NARASIMHAN,M,,,CPI,1705
Karnataka,1962,161,5,GANDHI NAGAR,GEN,M. S. MOSES,M,,,SWA,1178
Karnataka,1962,161,6,GANDHI NAGAR,GEN,K. SRIRANGANATHAN,M,,,JS,497
Karnataka,1962,161,7,GANDHI NAGAR,GEN,V. M. NAGARAJU,M,,,IND,471
Karnataka,1962,162,1,CHICKPET,GEN,Y. RAMACHANDRA,M,,,INC,10777
Karnataka,1962,162,2,CHICKPET,GEN,K. M. NAGANNA,M,,,IND,6430
Karnataka,1962,162,3,CHICKPET,GEN,G. E. HOOVER,M,,,IND,3775
Karnataka,1962,162,4,CHICKPET,GEN,K. THOPPALAN,M,,,IND,1891
Karnataka,1962,162,5,CHICKPET,GEN,GUNDAIAH SETTY,M,,,JS,1353
Karnataka,1962,163,1,CHAMRAJPET,GEN,R. DAYANANDA SAGAR,M,,,INC,11897
Karnataka,1962,163,2,CHAMRAJPET,GEN,M. RANGAIAH NAIDU,M,,,SWA,7882
Karnataka,1962,163,3,CHAMRAJPET,GEN,M .S. RAMA RAO,M,,,CPI,1561
Karnataka,1962,163,4,CHAMRAJPET,GEN,S. SRIRAM,M,,,JS,1000
Karnataka,1962,164,1,BASAVANAGUDI,GEN,M. KRISHNAPPA,M,,,INC,12676
Karnataka,1962,164,2,BASAVANAGUDI,GEN,V. T. SREENIVASAN,M,,,SWA,6053
Karnataka,1962,164,3,BASAVANAGUDI,GEN,THIMMESH PRABHU,M,,,IND,4752
Karnataka,1962,164,4,BASAVANAGUDI,GEN,M. A. VENKATA RAO,M,,,JS,2681
Karnataka,1962,165,1,CUBBONPET,GEN,B. NANJAPPA,M,,,IND,18750
Karnataka,1962,165,2,CUBBONPET,GEN,V. P. DEENADAYALA NAIDU,M,,,INC,6874
Karnataka,1962,165,3,CUBBONPET,GEN,G. MATHIAS,M,,,SWA,1942
Karnataka,1962,165,4,CUBBONPET,GEN,A. K. ANANTHAKRISHNA,M,,,PSP,541
Karnataka,1962,165,5,CUBBONPET,GEN,ALLAMPLLI VENKATARAM,M,,,JS,183
Karnataka,1962,165,6,CUBBONPET,GEN,H. BASAVARAJ,M,,,IND,108
Karnataka,1962,166,1,ULSOOR,GEN,GRACE TUCKER,F,,,INC,6753
Karnataka,1962,166,2,ULSOOR,GEN,D. BASHKARAN,M,,,IND,6177
Karnataka,1962,166,3,ULSOOR,GEN,K. KANNAN,M,,,PSP,6078
Karnataka,1962,166,4,ULSOOR,GEN,R. C. PARANJOTHI,M,,,SWA,2403
Karnataka,1962,166,5,ULSOOR,GEN,P. RAMAMURTHY,M,,,IND,1759
Karnataka,1962,166,6,ULSOOR,GEN,B. K. SRIRAMAIAH,M,,,SOC,1531
Karnataka,1962,166,7,ULSOOR,GEN,KULASHEKHARAN,M,,,IND,220
Karnataka,1962,167,1,BROADWAY,GEN,H. R. ABDUL GAFFAR,M,,,INC,6243
Karnataka,1962,167,2,BROADWAY,GEN,H. SYED AHAMED,M,,,IND,4718
Karnataka,1962,167,3,BROADWAY,GEN,N. NEELAVENI,F,,,SWA,3489
Karnataka,1962,167,4,BROADWAY,GEN,D. PONNURANGAM,M,,,IND,2862
Karnataka,1962,167,5,BROADWAY,GEN,S. HAMEED SHAH,M,,,PSP,2529
Karnataka,1962,167,6,BROADWAY,GEN,S. V. PATHY,M,,,DMK,2265
Karnataka,1962,167,7,BROADWAY,GEN,N. R. MURTHY,M,,,IND,300
Karnataka,1962,168,1,YESHVANTHAPURA,GEN,K. V. BYRE GOWDA,M,,,INC,14215
Karnataka,1962,168,2,YESHVANTHAPURA,GEN,B. NARAYANASWAMAPPA,M,,,IND,13570
Karnataka,1962,168,3,YESHVANTHAPURA,GEN,K. VAJRAVELU,M,,,CPI,2890
Karnataka,1962,168,4,YESHVANTHAPURA,GEN,K. NANJAIAH,M,,,IND,1205
Karnataka,1962,169,1,YELAHANKA,SC,Y. RAMAKRISHNA,M,,,INC,17217
Karnataka,1962,169,2,YELAHANKA,SC,C. BALASUNDARAM,M,,,REP,5403
Karnataka,1962,169,3,YELAHANKA,SC,T. HANUMAIAH,M,,,IND,2661
Karnataka,1962,169,4,YELAHANKA,SC,MUNISHAMAPPA,M,,,IND,1088
Karnataka,1962,169,5,YELAHANKA,SC,NARAYANAMMA,F,,,JS,707
Karnataka,1962,169,6,YELAHANKA,SC,M. G. CHICKKATHIMMAIAH,M,,,IND,220
Karnataka,1962,169,7,YELAHANKA,SC,R. KRISHNAPPA,M,,,IND,123
Karnataka,1962,170,1,HOSAKOTE,GEN,B. CHANABYRE GOWDA,M,,,SWA,20643
Karnataka,1962,170,2,HOSAKOTE,GEN,N. CHIKKE GOWDA,M,,,INC,16012
Karnataka,1962,171,1,DEVANAHALLI,SC,R. MUNISWAMIAH,M,,,INC,12103
Karnataka,1962,171,2,DEVANAHALLI,SC,H. V. NANJAIAH,M,,,SWA,7115
Karnataka,1962,172,1,DODDABALLAPUR,GEN,G. RAME GOWDA,M,,,IND,25288
Karnataka,1962,172,2,DODDABALLAPUR,GEN,A. NEELAKANTIAH,M,,,INC,9450
Karnataka,1962,172,3,DODDABALLAPUR,GEN,H. MUGUVALAPPA,M,,,CPI,3804
Karnataka,1962,172,4,DODDABALLAPUR,GEN,D. PAPANNA,M,,,JS,1154
Karnataka,1962,172,5,DODDABALLAPUR,GEN,A. RAMAKRISHNAIAH,M,,,IND,217
Karnataka,1962,173,1,SOLUR,GEN,ALUR HANUMANTHAPPA,M,,,INC,12858
Karnataka,1962,173,2,SOLUR,GEN,K. V. NANJAPPA,M,,,PSP,8346
Karnataka,1962,173,3,SOLUR,GEN,T. V. HANUMANTHARAJU,M,,,IND,4856
Karnataka,1962,173,4,SOLUR,GEN,M. REVANNA,M,,,IND,3124
Karnataka,1962,174,1,NELAMANGALA,SC,K. PRABHAKAR,M,,,INC,10352
Karnataka,1962,174,2,NELAMANGALA,SC,M. LOKASEVANIRATHA HANUMANTHAIAH,M,,,IND,6591
Karnataka,1962,174,3,NELAMANGALA,SC,M. MUNIAPPA,M,,,IND,2413
Karnataka,1962,175,1,MAGADI,GEN,C. R. RANGEGOWDA,M,,,PSP,20441
Karnataka,1962,175,2,MAGADI,GEN,T. D. MARANA,M,,,INC,9100
Karnataka,1962,176,1,RAMANAGARAM,GEN,T. MADAIAH GOWDA,M,,,INC,15517
Karnataka,1962,176,2,RAMANAGARAM,GEN,C. RAMAIAH,M,,,IND,9870
Karnataka,1962,176,3,RAMANAGARAM,GEN,S. CHIKKANNA,M,,,IND,1924
Karnataka,1962,176,4,RAMANAGARAM,GEN,KRISHNA GOPAL,M,,,SOC,1393
Karnataka,1962,177,1,CHANNAPATNA,GEN,B. J. LINGE GOWDA,M,,,INC,22256
Karnataka,1962,177,2,CHANNAPATNA,GEN,B. K. PUTTARAMAIAH,M,,,PSP,16003
Karnataka,1962,178,1,VIRUPAKSHIPURA,GEN,K. L. SHIVALINGE GOWDA,M,,,INC,19666
Karnataka,1962,178,2,VIRUPAKSHIPURA,GEN,B. SIDDE GOWDA,M,,,IND,15860
Karnataka,1962,179,1,KANAKAPURA,GEN,S. KARIYAPPA,M,,,IND,21085
Karnataka,1962,179,2,KANAKAPURA,GEN,K. G. THIMME GOWDA,M,,,INC,19492
Karnataka,1962,180,1,UTTARAHALLI,GEN,J. SRINIVASA REDDY,M,,,IND,17139
Karnataka,1962,180,2,UTTARAHALLI,GEN,A. V. NARASIMHA REDDY,M,,,INC,14881
Karnataka,1962,181,1,BANGALORE SOUTH,GEN,D. MUNICHINNAPPA,M,,,IND,17441
Karnataka,1962,181,2,BANGALORE SOUTH,GEN,B. BASAVALINGAPPA,M,,,INC,11540
Karnataka,1962,181,3,BANGALORE SOUTH,GEN,K. CHIKKANNA,M,,,SWA,2561
Karnataka,1962,181,4,BANGALORE SOUTH,GEN,M. NARAYANAPPA,M,,,PSP,1494
Karnataka,1962,182,1,ANEKAL,GEN,R. K. PRASAD,M,,,INC,18755
Karnataka,1962,182,2,ANEKAL,GEN,B. N. VENKATARAMANA REDDY,M,,,IND,17559
Karnataka,1962,183,1,KRISHNARAJPET,GEN,N. NANJE GOWDA,M,,,IND,18236
Karnataka,1962,183,2,KRISHNARAJPET,GEN,M. K. BOMME GOWDA,M,,,INC,16040
Karnataka,1962,184,1,PANDAVAPURA,GEN,B. Y. NEELEGOWDA,M,,,INC,14089
Karnataka,1962,184,2,PANDAVAPURA,GEN,N. A. CHANNEGOWDA,M,,,IND,11084
Karnataka,1962,184,3,PANDAVAPURA,GEN,D. HALAGEGOWDA,M,,,PSP,5914
Karnataka,1962,185,1,SHRIRANGAPATTANA,GEN,A. G. BANDIGOWDA,M,,,INC,23809
Karnataka,1962,185,2,SHRIRANGAPATTANA,GEN,A. G. CHUNCHEGOWDA,M,,,IND,9389
Karnataka,1962,185,3,SHRIRANGAPATTANA,GEN,B. M. BETTEGOWDA,M,,,IND,427
Karnataka,1962,186,1,MANDYA,GEN,J. DEVAIAH,M,,,IND,23299
Karnataka,1962,186,2,MANDYA,GEN,K. V. SHANKARA GOWDA,M,,,INC,22639
Karnataka,1962,186,3,MANDYA,GEN,N. L. NAGAPPA,M,,,IND,3304
Karnataka,1962,187,1,MALAVALLI,GEN,G. MADEGOWDA,M,,,INC,21167
Karnataka,1962,187,2,MALAVALLI,GEN,M. C. DODDAIAH,M,,,PSP,11149
Karnataka,1962,187,3,MALAVALLI,GEN,M. C. KEMPAIAH,M,,,IND,707
Karnataka,1962,188,1,KIRUGAVALU,SC,M. MALLIKARJUNASWAMY,M,,,INC,15039
Karnataka,1962,188,2,KIRUGAVALU,SC,M. CHIKKALINGAIAH,M,,,PSP,9901
Karnataka,1962,189,1,MADDUR,GEN,S. M. KRISHNA,M,,,IND,24269
Karnataka,1962,189,2,MADDUR,GEN,H. K. VEERANNA GOWDA,M,,,INC,22313
Karnataka,1962,189,3,MADDUR,GEN,MALLAIAH,M,,,SOC,1884
Karnataka,1962,190,1,NAGAMANGALA,GEN,T. N. MADAPPA GOWDA,M,,,IND,19275
Karnataka,1962,190,2,NAGAMANGALA,GEN,K. SINGARI GOWDA,M,,,INC,15050
Karnataka,1962,191,1,PALYA,GEN,G. VENKATAI GOWDA,M,,,IND,19132
Karnataka,1962,191,2,PALYA,GEN,H. NAGAPPA,M,,,INC,19065
Karnataka,1962,192,1,BANNUR,GEN,S. SIDDAIAH,M,,,PSP,13849
Karnataka,1962,192,2,BANNUR,GEN,T. P. BORAIAH,M,,,INC,13268
Karnataka,1962,193,1,KOLLEGAL,SC,B. BASAVIAH,M,,,INC,12721
Karnataka,1962,193,2,KOLLEGAL,SC,M. PUTTASWAMY,M,,,PSP,4729
Karnataka,1962,193,3,KOLLEGAL,SC,C. RANGANATHIAH,M,,,CPI,1554
Karnataka,1962,193,4,KOLLEGAL,SC,B. BALLIAH,M,,,IND,1425
Karnataka,1962,193,5,KOLLEGAL,SC,SETTIRAJU,M,,,JS,514
Karnataka,1962,193,6,KOLLEGAL,SC,D. SUBBIAH,M,,,IND,245
Karnataka,1962,194,1,T.NARASIPUR,GEN,M. RAJASEKHARAMURTHY,M,,,INC,15469
Karnataka,1962,194,2,T.NARASIPUR,GEN,J. B. MALLARADHYA,M,,,PSP,12300
Karnataka,1962,194,3,T.NARASIPUR,GEN,Y. RAMABAI,F,,,JS,2936
Karnataka,1962,194,4,T.NARASIPUR,GEN,SOMIAH,M,,,IND,1835
Karnataka,1962,195,1,MYSORE CITY,GEN,K. S. SURYANARAYANA RAO,M,,,INC,7571
Karnataka,1962,195,2,MYSORE CITY,GEN,SREEKANTASHARMA,M,,,SOC,4007
Karnataka,1962,195,3,MYSORE CITY,GEN,B. A. BELLIAPA,M,,,CPI,3723
Karnataka,1962,195,4,MYSORE CITY,GEN,J. S. RAMAN,M,,,JS,3573
Karnataka,1962,195,5,MYSORE CITY,GEN,N. S. NARAYANA RAO,M,,,SWA,2541
Karnataka,1962,195,6,MYSORE CITY,GEN,VENKAMMA PALAHALLY SITARAMAIAH,F,,,PSP,1124
Karnataka,1962,195,7,MYSORE CITY,GEN,A. RENUK,M,,,IND,895
Karnataka,1962,195,8,MYSORE CITY,GEN,N. G. KAMBAIYA,M,,,IND,325
Karnataka,1962,195,9,MYSORE CITY,GEN,H. N. NARASIMHA MURTHY,M,,,IND,264
Karnataka,1962,196,1,MYSORE CITY NORTH,GEN,B. K. PUTTIAH,M,,,PSP,8546
Karnataka,1962,196,2,MYSORE CITY NORTH,GEN,M. J. MOHAMAD YAKUB,M,,,INC,5018
Karnataka,1962,196,3,MYSORE CITY NORTH,GEN,A. MOHAMMAD SAIT,M,,,IND,3668
Karnataka,1962,196,4,MYSORE CITY NORTH,GEN,ABDUL JABBAR KHAN,M,,,IND,2336
Karnataka,1962,196,5,MYSORE CITY NORTH,GEN,J. KAMALARAMAN,M,,,JS,2038
Karnataka,1962,196,6,MYSORE CITY NORTH,GEN,A. M. MOHAMAD BUDAN,M,,,SWA,1171
Karnataka,1962,196,7,MYSORE CITY NORTH,GEN,PUTTATHAYAMMA,F,,,IND,295
Karnataka,1962,196,8,MYSORE CITY NORTH,GEN,T. V. KRISHNAMURTHY,M,,,IND,215
Karnataka,1962,196,9,MYSORE CITY NORTH,GEN,ABDUL BASITH,M,,,IND,66
Karnataka,1962,197,1,MYSORE,GEN,K. PUTTASWAMY,M,,,INC,17946
Karnataka,1962,197,2,MYSORE,GEN,T. V. SRINIVASA RAO,M,,,PSP,7191
Karnataka,1962,197,3,MYSORE,GEN,H. D. SHIVALINGE GOWDA,M,,,IND,3433
Karnataka,1962,197,4,MYSORE,GEN,M. CHIKATHAMMIAH,M,,,CPI,3403
Karnataka,1962,198,1,NANJANGUD,GEN,N. RACHAIAH,M,,,INC,14855
Karnataka,1962,198,2,NANJANGUD,GEN,L. SRIKANTAIAH,M,,,IND,12070
Karnataka,1962,198,3,NANJANGUD,GEN,N. S. RAJA IYENGAR,M,,,IND,1996
Karnataka,1962,199,1,BILIGERE,GEN,D. M. SIDDAIAH,M,,,INC,15417
Karnataka,1962,199,2,BILIGERE,GEN,C. DEVAIAH,M,,,IND,2053
Karnataka,1962,199,3,BILIGERE,GEN,G. PUTTANNA,M,,,IND,956
Karnataka,1962,199,4,BILIGERE,GEN,N. C. SANJEEVAN,M,,,SWA,547
Karnataka,1962,200,1,SANTHEMARAHALLI,SC,B. RACHAIAH,M,,,INC,16796
Karnataka,1962,200,2,SANTHEMARAHALLI,SC,B. BASAVIAH,M,,,PSP,14240
Karnataka,1962,200,3,SANTHEMARAHALLI,SC,T. N. RACHAIAH,M,,,IND,464
Karnataka,1962,201,1,CHAMARAJANAGAR,GEN,M. C. BASAPPA,M,,,INC,18783
Karnataka,1962,201,2,CHAMARAJANAGAR,GEN,U. M. MADAPPA,M,,,PSP,15255
Karnataka,1962,202,1,GUNDLUPET,GEN,K. S. NAGARATHNAMMA,F,,,IND,22765
Karnataka,1962,202,2,GUNDLUPET,GEN,H. K. SHIVARUDRAPPA,M,,,INC,20010
Karnataka,1962,203,1,HEGGADADEVANKOTE,SC,R. PEERANNA,M,,,SWA,14788
Karnataka,1962,203,2,HEGGADADEVANKOTE,SC,N. RACHAIAH,M,,,INC,9942
Karnataka,1962,203,3,HEGGADADEVANKOTE,SC,B. RACHAPPA,M,,,IND,6573
Karnataka,1962,204,1,HUNSUR,GEN,D. DEVARAJ URS,M,,,INC,
Karnataka,1962,205,1,KRISHNARAJANAGARA,GEN,K. S. GOWDAIAH,M,,,IND,20976
Karnataka,1962,205,2,KRISHNARAJANAGARA,GEN,H. M. CHANNABASAPPA,M,,,INC,18557
Karnataka,1962,206,1,PIRIYAPATNA,GEN,K. M. DEVAYYA,M,,,INC,16359
Karnataka,1962,206,2,PIRIYAPATNA,GEN,T. VENKATARAM,M,,,SWA,13943
Karnataka,1962,207,1,VIRAJPET,GEN,A. P. APPANNA,M,,,INC,15292
Karnataka,1962,207,2,VIRAJPET,GEN,CHECKERA B. MUTHANNA,M,,,IND,6973
Karnataka,1962,207,3,VIRAJPET,GEN,I. R. ASRANNA,M,,,CPI,3658
Karnataka,1962,207,4,VIRAJPET,GEN,C. M. BHEEMAIAH,M,,,SWA,3496
Karnataka,1962,207,5,VIRAJPET,GEN,N. S. NANAIAH,M,,,JS,832
Karnataka,1962,208,1,MERCARA,GEN,K. MALLAPPA,M,,,INC,19914
Karnataka,1962,208,2,MERCARA,GEN,B. D. APPAIAH,M,,,SWA,9969
Karnataka,1962,208,3,MERCARA,GEN,B. N. KUTTAPPA,M,,,CPI,8062
Karnataka,1962,208,4,MERCARA,GEN,B. A. GANAPAIAH,M,,,JS,1886
Karnataka,1962,208,5,MERCARA,GEN,K. M. PODUVAL,M,,,PSP,686
Karnataka,1967,1,1,AURAD,GEN,M. R. S. RAO,M,,,INC,25965
Karnataka,1967,1,2,AURAD,GEN,P. G. R. PATIL,M,,,IND,19299
Karnataka,1967,2,1,BHALKI,GEN,B. SHIVALINGAPPA,M,,,INC,23210
Karnataka,1967,2,2,BHALKI,GEN,B. R. L. RAO,M,,,IND,12099
Karnataka,1967,3,1,HULSOOR,SC,P. R. DHONDIBHA,M,,,INC,13220
Karnataka,1967,3,2,HULSOOR,SC,B. D. TIPKURLE,M,,,RPI,10785
Karnataka,1967,3,3,HULSOOR,SC,N. R. N. RAO,M,,,IND,734
Karnataka,1967,4,1,BIDAR,GEN,C. GURUPADAPPA,M,,,BJS,21514
Karnataka,1967,4,2,BIDAR,GEN,M. A. KHAN,M,,,INC,15880
Karnataka,1967,5,1,HUMNABAD,GEN,V. N. PATIL,M,,,CPI,16019
Karnataka,1967,5,2,HUMNABAD,GEN,G. M. KHENY,M,,,INC,14488
Karnataka,1967,5,3,HUMNABAD,GEN,K. R. G. RAO,M,,,PSP,3345
Karnataka,1967,5,4,HUMNABAD,GEN,R. SANGAPPA,M,,,IND,1025
Karnataka,1967,6,1,BASAVAKALYAN,GEN,S. SANGANBASAPPA,M,,,IND,16115
Karnataka,1967,6,2,BASAVAKALYAN,GEN,B. ANANDRAO,M,,,IND,10233
Karnataka,1967,6,3,BASAVAKALYAN,GEN,A. VAIJNATH,F,,,INC,7887
Karnataka,1967,6,4,BASAVAKALYAN,GEN,B. CHITAMBAR,M,,,PSP,1892
Karnataka,1967,7,1,CHINCHOLI,GEN,V. P. BASAPPA,M,,,INC,31030
Karnataka,1967,7,2,CHINCHOLI,GEN,R. R. J. RAO,M,,,SWA,3617
Karnataka,1967,7,3,CHINCHOLI,GEN,S. SHARNAPPA,M,,,IND,621
Karnataka,1967,8,1,KAMALAPUR,GEN,L. CHANDRASHEKHAR,F,,,INC,12682
Karnataka,1967,8,2,KAMALAPUR,GEN,S. SHANKERSHETTY,M,,,IND,8801
Karnataka,1967,8,3,KAMALAPUR,GEN,H. SHARNAPPA,M,,,SSP,5879
Karnataka,1967,9,1,ALAND,GEN,D. R. B. RAO,M,,,PSP,15916
Karnataka,1967,9,2,ALAND,GEN,A. R. B. RAO,M,,,INC,15536
Karnataka,1967,10,1,GULBARGA,GEN,M. A. M. ALI,M,,,INC,17694
Karnataka,1967,10,2,GULBARGA,GEN,G. NAMOSHI,M,,,CPM,13075
Karnataka,1967,10,3,GULBARGA,GEN,M. SHIVALINGAYYA,M,,,BJS,2024
Karnataka,1967,11,1,AFZALPUR,GEN,N. S. PATIL,M,,,INC,19761
Karnataka,1967,11,2,AFZALPUR,GEN,G. A. R. BASAPPA,M,,,IND,7620
Karnataka,1967,12,1,KALGI,GEN,K. R. MALLAPPA,M,,,INC,16533
Karnataka,1967,12,2,KALGI,GEN,A. RAO,M,,,SWA,4223
Karnataka,1967,12,3,KALGI,GEN,V. CHANNAMALLAPPA,M,,,SSP,866
Karnataka,1967,13,1,CHITTAPUR,GEN,R. NAGAPPA,M,,,INC,17088
Karnataka,1967,13,2,CHITTAPUR,GEN,P. RAMREDDY,M,,,SWA,8867
Karnataka,1967,13,3,CHITTAPUR,GEN,S. FAKIRAPPA,M,,,CPI,2433
Karnataka,1967,13,4,CHITTAPUR,GEN,S. BASWANAPPA,M,,,IND,204
Karnataka,1967,14,1,SEDAM,SC,J. S. PAPAIAH,M,,,SWA,13173
Karnataka,1967,14,2,SEDAM,SC,G. TIPPANNA,M,,,INC,11943
Karnataka,1967,14,3,SEDAM,SC,L. R. LAKKAPPA,M,,,RPI,1045
Karnataka,1967,15,1,JEVARGI,GEN,S. SIDDRAMGOUDA,M,,,SWA,16340
Karnataka,1967,15,2,JEVARGI,GEN,N. SHARNAPPA,M,,,INC,10881
Karnataka,1967,15,3,JEVARGI,GEN,D. ANANTRAO,M,,,CPI,2633
Karnataka,1967,16,1,GURMITKAL,SC,N. YENKAPPA,M,,,INC,14127
Karnataka,1967,16,2,GURMITKAL,SC,S. BHIMAPPA,M,,,SWA,13200
Karnataka,1967,17,1,YADGIR,GEN,V. R. RACHANGOUDA,M,,,IND,23318
Karnataka,1967,17,2,YADGIR,GEN,K. R. NADGOUDA,M,,,INC,19050
Karnataka,1967,18,1,SHAHAPUR,GEN,R. V. N. R. K. NAIK,M,,,SWA,17864
Karnataka,1967,18,2,SHAHAPUR,GEN,B. RAYAPPAGOUDA,M,,,INC,17364
Karnataka,1967,19,1,SHORAPUR,GEN,R. P. N. R. K. NAIK,M,,,INC,20117
Karnataka,1967,19,2,SHORAPUR,GEN,A. WAHED,M,,,IND,4505
Karnataka,1967,20,1,DEODURG,GEN,S. P. B. PATIL,M,,,SWA,19074
Karnataka,1967,20,2,DEODURG,GEN,SHARNAPPA,M,,,INC,10857
Karnataka,1967,21,1,RAICHUR,GEN,M. N. BASAPPA,M,,,SSP,14637
Karnataka,1967,21,2,RAICHUR,GEN,M. G. MOHIUDDIN,M,,,INC,5463
Karnataka,1967,21,3,RAICHUR,GEN,R. RAO,M,,,BJS,2034
Karnataka,1967,21,4,RAICHUR,GEN,RAGUVENDRACHARI,M,,,IND,736
Karnataka,1967,21,5,RAICHUR,GEN,M. H. S. KHAN,M,,,IND,275
Karnataka,1967,22,1,KALMALA,SC,N. SESHAPPA,M,,,INC,6001
Karnataka,1967,22,2,KALMALA,SC,B. KRISTAPPA,M,,,IND,2690
Karnataka,1967,22,3,KALMALA,SC,N. NARASAPPA,M,,,IND,1102
Karnataka,1967,23,1,MANVI,GEN,B. SHARANABASAWARAJ,M,,,INC,15032
Karnataka,1967,23,2,MANVI,GEN,C. B. BETTADUR,M,,,IND,9760
Karnataka,1967,24,1,LINGSUGUR,GEN,K. S. PARANAGOUDA,M,,,INC,20024
Karnataka,1967,24,2,LINGSUGUR,GEN,R. K. N. V. NAIK,M,,,SWA,9573
Karnataka,1967,25,1,SINDHANUR,GEN,A. CHANNANAGOWDA,M,,,IND,23389
Karnataka,1967,25,2,SINDHANUR,GEN,B. R. BASANGOUDA,M,,,INC,12936
Karnataka,1967,26,1,KUSHTAGI,GEN,P. ESHWARAPPA,M,,,INC,17485
Karnataka,1967,26,2,KUSHTAGI,GEN,V. RAJAPPAYYA,M,,,IND,16150
Karnataka,1967,27,1,YELBURGA,GEN,C. GOUDA,M,,,INC,24256
Karnataka,1967,27,2,YELBURGA,GEN,VEERABAHADRAPPA,M,,,IND,14126
Karnataka,1967,27,3,YELBURGA,GEN,A. KHAJI,M,,,IND,792
Karnataka,1967,28,1,GANGAWATI,GEN,T. D. RAYA,M,,,INC,22014
Karnataka,1967,28,2,GANGAWATI,GEN,H. R. RAO,M,,,IND,14221
Karnataka,1967,29,1,KOPPAL,GEN,VIRUPAXGOUDA,M,,,INC,18770
Karnataka,1967,29,2,KOPPAL,GEN,SHANKRAGOUDARU,M,,,IND,17998
Karnataka,1967,30,1,SIRUGUPPA,GEN,M. D. GOWD,M,,,INC,22563
Karnataka,1967,30,2,SIRUGUPPA,GEN,B. E. RAMAIAH,M,,,SWA,18489
Karnataka,1967,31,1,KURUGODU,GEN,A. KARIBASAPPA,M,,,INC,24892
Karnataka,1967,31,2,KURUGODU,GEN,C. M. REVANASIDDAIAH,M,,,SWA,14453
Karnataka,1967,32,1,BELLARY,GEN,V. NAGAPPA,M,,,SWA,27052
Karnataka,1967,32,2,BELLARY,GEN,T. G. SATHYANARAYAN,M,,,INC,11963
Karnataka,1967,32,3,BELLARY,GEN,A. MAEBENNUR,M,,,PFR,2822
Karnataka,1967,32,4,BELLARY,GEN,N. A. N. SAB,M,,,IND,1382
Karnataka,1967,33,1,HOSPET,GEN,R. N. GOUDA,M,,,INC,19718
Karnataka,1967,33,2,HOSPET,GEN,P. NAGLINGAIAH,M,,,IND,12736
Karnataka,1967,33,3,HOSPET,GEN,K. J. AMBANNA,M,,,IND,1510
Karnataka,1967,34,1,SANDUR,GEN,M. Y. GHORPADE,M,,,INC,
Karnataka,1967,35,1,KUDLIGI,GEN,M. M. J. SADYOJATHA,M,,,INC,24488
Karnataka,1967,35,2,KUDLIGI,GEN,T. S. GOUD,M,,,IND,16840
Karnataka,1967,35,3,KUDLIGI,GEN,S. VIRUPAKSHAPPA,M,,,PSP,1014
Karnataka,1967,36,1,HADAGALLI,GEN,N. M. K. SOGI,M,,,INC,27462
Karnataka,1967,36,2,HADAGALLI,GEN,C. ANDANAPPA,M,,,PSP,17563
Karnataka,1967,37,1,HARAPANAHALLI,SC,Y. NAYAK,M,,,INC,22201
Karnataka,1967,37,2,HARAPANAHALLI,SC,V. SHIVANNA,M,,,IND,14716
Karnataka,1967,38,1,HARIHAR,GEN,H. SIDDAVEERAPPA,M,,,IND,22601
Karnataka,1967,38,2,HARIHAR,GEN,G. VEERAPPA,M,,,INC,22097
Karnataka,1967,39,1,DAVANGERE,GEN,K. BASAPPA,M,,,INC,17809
Karnataka,1967,39,2,DAVANGERE,GEN,C. K. MURTHY,M,,,PSP,14351
Karnataka,1967,39,3,DAVANGERE,GEN,M. C. NARASIMHAN,M,,,IND,8218
Karnataka,1967,39,4,DAVANGERE,GEN,H. R. SINDHE,M,,,IND,828
Karnataka,1967,39,5,DAVANGERE,GEN,I. V. M. SIDDAPPA,M,,,IND,236
Karnataka,1967,39,6,DAVANGERE,GEN,C. ONKARAPPA,M,,,IND,211
Karnataka,1967,39,7,DAVANGERE,GEN,B. S. SWAMY,M,,,SSP,107
Karnataka,1967,40,1,BHARMASAGARA,SC,G. DUGGAPPA,M,,,IND,18617
Karnataka,1967,40,2,BHARMASAGARA,SC,M. N. K. SINGH,M,,,INC,15247
Karnataka,1967,41,1,CHITRADURGA,GEN,H. C. BORAIAH,M,,,INC,23906
Karnataka,1967,41,2,CHITRADURGA,GEN,V. T. R. REDDY,M,,,PSP,16970
Karnataka,1967,41,3,CHITRADURGA,GEN,T. A. REDDY,M,,,IND,1030
Karnataka,1967,42,1,JAGALUR,GEN,J. R. HALSASWAMY,M,,,INC,27787
Karnataka,1967,42,2,JAGALUR,GEN,T. THORIYAPPA,M,,,PSP,19468
Karnataka,1967,43,1,MOLAKALMURU,GEN,S. H. BASANNA,M,,,INC,20801
Karnataka,1967,43,2,MOLAKALMURU,GEN,K. B. OBAIAH,M,,,PSP,17388
Karnataka,1967,43,3,MOLAKALMURU,GEN,C. L. REDDY,M,,,IND,660
Karnataka,1967,44,1,CHALLAKERE,GEN,B. L. GOWDA,M,,,INC,22194
Karnataka,1967,44,2,CHALLAKERE,GEN,G. V. ANJANAPPA,M,,,PSP,18609
Karnataka,1967,44,3,CHALLAKERE,GEN,K. S. ESWARAIAH,M,,,IND,2498
Karnataka,1967,44,4,CHALLAKERE,GEN,D. BORAPPA,M,,,IND,352
