,ST_NAME,YEAR,AC_NO,POSITION,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
243,Karnataka,1957,87,2,HARIHAR,GEN,H. SIDDAVEERAPPA,M,,,INC,19647.0
244,Karnataka,1957,88,1,CHITRADURGA,SC,G. SIVAPPA,M,,,INC,30638.0
245,Karnataka,1957,88,2,CHITRADURGA,SC,G. DUGGAPPA (SC),M,,,INC,24640.0
246,Karnataka,1957,88,3,CHITRADURGA,SC,"C., MALESHIDDAPPA",M,,,IND,21394.0
247,Karnataka,1957,88,4,CHITRADURGA,SC,D. N. MALLAPPA (SC),M,,,IND,10768.0
248,Karnataka,1957,88,5,CHITRADURGA,SC,B. V. SIVALINGAPPA,M,,,IND,6755.0
249,Karnataka,1957,89,1,HIRIYUR,GEN,K. KENCHAPPA,M,,,PSP,21249.0
250,Karnataka,1957,89,2,HIRIYUR,GEN,V. MASIYAPPA,M,,,INC,20998.0
251,Karnataka,1957,90,1,HOSADURGA,GEN,B. S. SHANKARAPPA,M,,,IND,12727.0
252,Karnataka,1957,90,2,HOSADURGA,GEN,GANGAMMA,F,,,INC,8175.0
253,Karnataka,1957,90,3,HOSADURGA,GEN,A. V. BHADRAN,M,,,PSP,3360.0
254,Karnataka,1957,90,4,HOSADURGA,GEN,G. RAMDAS,M,,,IND,2277.0
255,Karnataka,1957,91,1,CHANNAGIRI,GEN,KUNDUR RUDRAPPA,M,,,INC,
256,Karnataka,1957,92,1,BHADRAVATI,GEN,D. T. SEETARAMA RAO,M,,,INC,15002.0
257,Karnataka,1957,92,2,BHADRAVATI,GEN,M. P. ESWARAPPA,M,,,PSP,9056.0
258,Karnataka,1957,92,3,BHADRAVATI,GEN,N. BASAVAPPA,M,,,IND,4553.0
259,Karnataka,1957,92,4,BHADRAVATI,GEN,K. N. DESAI,M,,,BJS,912.0
260,Karnataka,1957,93,1,SHIMOGA,GEN,RATHNAMMA,F,,,INC,13223.0
261,Karnataka,1957,93,2,SHIMOGA,GEN,C. L. RAMANNA,M,,,BJS,5849.0
262,Karnataka,1957,93,3,SHIMOGA,GEN,Y. R. PARAMESHWARAPPA,M,,,IND,5595.0
263,Karnataka,1957,94,1,HONNALI,GEN,H. S. RUDRAPPA,M,,,INC,38042.0
264,Karnataka,1957,94,2,HONNALI,GEN,A. S. DUDHYA NAIK (SC),M,,,INC,32014.0
265,Karnataka,1957,94,3,HONNALI,GEN,D. PARAEMESHWARAPPA,M,,,PSP,16704.0
266,Karnataka,1957,94,4,HONNALI,GEN,H. HALA NAIK (SC),M,,,PSP,11763.0
267,Karnataka,1957,94,5,HONNALI,GEN,HANUMAPPA (SC),M,,,IND,5111.0
268,Karnataka,1957,94,6,HONNALI,GEN,CHAKADI RAMAPPA (SC),M,,,IND,4250.0
269,Karnataka,1957,94,7,HONNALI,GEN,R. YELLAPPA (SC),M,,,IND,3603.0
270,Karnataka,1957,94,8,HONNALI,GEN,MALLARAPPA,M,,,IND,3409.0
271,Karnataka,1957,95,1,SAGAR,GEN,D. MOOKAPPA,M,,,INC,16473.0
272,Karnataka,1957,95,2,SAGAR,GEN,MARIYAPPA,M,,,IND,10911.0
273,Karnataka,1957,95,3,SAGAR,GEN,D. P. WODAYAR,M,,,PSP,2858.0
274,Karnataka,1957,96,1,TIRTHAHALLI,GEN,A. R. BADRI NARAYAN,M,,,INC,23131.0
275,Karnataka,1957,96,2,TIRTHAHALLI,GEN,J. S. GOPALA GOUDA,M,,,IND,14557.0
276,Karnataka,1957,97,1,SRINGERI,GEN,KADIDAL MANJAPPA,M,,,INC,
277,Karnataka,1957,98,1,TARIKERE,GEN,T. R. PARAMESHWARAIAH,M,,,INC,18328.0
278,Karnataka,1957,98,2,TARIKERE,GEN,C. M. CHANDRASHEKARAPPA,M,,,IND,14936.0
279,Karnataka,1957,99,1,CHIKMAGALUR,SC,A. M. BASAVA GOWDA,M,,,IND,18851.0
280,Karnataka,1957,99,2,CHIKMAGALUR,SC,L. H. THIMMA BOVI (SC),M,,,INC,17495.0
281,Karnataka,1957,99,3,CHIKMAGALUR,SC,M. HUCHE GOWDA,M,,,INC,17041.0
282,Karnataka,1957,99,4,CHIKMAGALUR,SC,G. PUTTASWAMY (SC),M,,,IND,7236.0
283,Karnataka,1957,99,5,CHIKMAGALUR,SC,B. M. LAXMANA GOWDA,M,,,PSP,6250.0
284,Karnataka,1957,99,6,CHIKMAGALUR,SC,D. NINGAIAH (SC),M,,,PSP,5051.0
285,Karnataka,1957,99,7,CHIKMAGALUR,SC,M. V. GURUBASAPPASETTY,M,,,IND,3239.0
286,Karnataka,1957,100,1,KADUR,GEN,D. H. RUDRAPPA,M,,,INC,10986.0
287,Karnataka,1957,100,2,KADUR,GEN,G. MARULAPPA,M,,,PSP,9448.0
288,Karnataka,1957,100,3,KADUR,GEN,K. M. TAMMAIAH,M,,,IND,9207.0
289,Karnataka,1957,101,1,ARSIKERE,GEN,A. R. KARISIDDAPPA,M,,,INC,14834.0
290,Karnataka,1957,101,2,ARSIKERE,GEN,Y. DHARMAPPA,M,,,IND,10469.0
291,Karnataka,1957,101,3,ARSIKERE,GEN,K. M. BASAVARAJ,M,,,PSP,1343.0
292,Karnataka,1957,102,1,BELUR,SC,BORANNAGOUDA B. N.,M,,,INC,33144.0
293,Karnataka,1957,102,2,BELUR,SC,GURAPPA B. G.,M,,,IND,32755.0
294,Karnataka,1957,102,3,BELUR,SC,H. K. SIDDIAH (SC),M,,,INC,28618.0
295,Karnataka,1957,102,4,BELUR,SC,KALASIAH (SC),M,,,IND,10720.0
296,Karnataka,1957,102,5,BELUR,SC,DEVARAJAIAH (SC),M,,,IND,3715.0
297,Karnataka,1957,103,1,ARKALGUD,GEN,PUTTEGOWDA ALIAS PUTTASWAMYY GOWDA,M,,,IND,13831.0
298,Karnataka,1957,103,2,ARKALGUD,GEN,G. A. THIMMAPPAGOWDA,M,,,INC,11079.0
299,Karnataka,1957,104,1,HASSAN,GEN,K. T. DASAPPA,M,,,IND,16244.0
300,Karnataka,1957,104,2,HASSAN,GEN,L. T. KARLE,M,,,INC,13070.0
301,Karnataka,1957,104,3,HASSAN,GEN,DYAVEGOWDA,M,,,IND,762.0
302,Karnataka,1957,105,1,GANDASI,GEN,DYAVAMMA,F,,,INC,8388.0
303,Karnataka,1957,105,2,GANDASI,GEN,H. R. KESHAVAMURTHY,M,,,IND,6746.0
304,Karnataka,1957,105,3,GANDASI,GEN,CHICKEGOWDA,M,,,IND,6097.0
305,Karnataka,1957,105,4,GANDASI,GEN,B. GANGAPPA,M,,,IND,3168.0
306,Karnataka,1957,106,1,SHRAVANABELAGOLA,GEN,N. G. NARASIMHEGOWDA,M,,,PSP,16923.0
307,Karnataka,1957,106,2,SHRAVANABELAGOLA,GEN,K. LAKKAPPA,M,,,INC,7086.0
308,Karnataka,1957,106,3,SHRAVANABELAGOLA,GEN,S. SHIVAPPA,M,,,IND,4980.0
309,Karnataka,1957,106,4,SHRAVANABELAGOLA,GEN,S. L. NARASIMHAIAH,M,,,IND,537.0
310,Karnataka,1957,107,1,HOLENARASIPUR,GEN,Y. VEERAPPA,M,,,PSP,17233.0
311,Karnataka,1957,107,2,HOLENARASIPUR,GEN,A. G. RAMACHANDRA RAO,M,,,INC,11857.0
312,Karnataka,1957,108,1,KRISHNARAJPET,GEN,M. K. BOMME GOWDA,M,,,INC,17419.0
313,Karnataka,1957,108,2,KRISHNARAJPET,GEN,N. NANJE GOUDA,M,,,IND,7323.0
314,Karnataka,1957,108,3,KRISHNARAJPET,GEN,K. L. NANJAPPA NADIG,M,,,PSP,4497.0
315,Karnataka,1957,109,1,PANDAVAPURA,GEN,B. CHAMAIAH,M,,,PSP,12677.0
316,Karnataka,1957,109,2,PANDAVAPURA,GEN,DAMAYANTHIYAMMA,F,,,INC,8837.0
317,Karnataka,1957,109,3,PANDAVAPURA,GEN,DODDATHIMMEGOWDA,M,,,IND,7339.0
318,Karnataka,1957,110,1,SHRIRANGAPATTANA,GEN,A. G. CHUNCHE GOWDA,M,,,IND,18280.0
319,Karnataka,1957,110,2,SHRIRANGAPATTANA,GEN,A. G. BANDI GOWDA,M,,,INC,11290.0
320,Karnataka,1957,111,1,MANDYA,GEN,G. S. BOMME GOWDA,M,,,IND,17910.0
321,Karnataka,1957,111,2,MANDYA,GEN,S. CHANNAIAH,M,,,INC,16035.0
322,Karnataka,1957,111,3,MANDYA,GEN,N. L. NAGAPPA,M,,,IND,4309.0
323,Karnataka,1957,112,1,MALAVALLI,SC,H. V. VEEREGOWDA,M,,,INC,28454.0
324,Karnataka,1957,112,2,MALAVALLI,SC,M. MALLIKARJUNASWAMY (SC),M,,,INC,27102.0
325,Karnataka,1957,112,3,MALAVALLI,SC,B. P. NAGARAJA MURTHY,M,,,PSP,12449.0
326,Karnataka,1957,112,4,MALAVALLI,SC,M. CHIKKALINGAIAH (SC),M,,,SCF,9723.0
327,Karnataka,1957,112,5,MALAVALLI,SC,M. N. VENKATAPPA,M,,,IND,3273.0
328,Karnataka,1957,112,6,MALAVALLI,SC,M. V. VENKATAPPA,M,,,IND,1723.0
329,Karnataka,1957,113,1,MADDUR,GEN,H. K. VEERANNA GOWDH,M,,,INC,19187.0
330,Karnataka,1957,113,2,MADDUR,GEN,S. K. CHIKKANNA,M,,,PSP,12900.0
331,Karnataka,1957,114,1,NAGAMANGALA,GEN,T. MARIAPPA,M,,,INC,15985.0
332,Karnataka,1957,114,2,NAGAMANGALA,GEN,K. MARIAPPA,M,,,PSP,14607.0
333,Karnataka,1957,115,1,TURUVEKERE,GEN,T. SUBRAMANYA,M,,,INC,19313.0
334,Karnataka,1957,115,2,TURUVEKERE,GEN,D. SHIVANNAGOWDA,M,,,PSP,12010.0
335,Karnataka,1957,116,1,TIPTUR,GEN,K. P. REVANNASIDDAPPA,M,,,PSP,16063.0
336,Karnataka,1957,116,2,TIPTUR,GEN,T. G. THIMMEGOWDA,M,,,INC,12026.0
337,Karnataka,1957,117,1,CHIKNAYAKANHALLI,GEN,C. K. RAJAIASETTY,M,,,PSP,14856.0
338,Karnataka,1957,117,2,CHIKNAYAKANHALLI,GEN,C. H. LINGADEVARU,M,,,INC,12010.0
339,Karnataka,1957,117,3,CHIKNAYAKANHALLI,GEN,K. S RAMCHANDRA RAO,M,,,IND,2301.0
340,Karnataka,1957,118,1,SIRA,SC,T. TAREGOWDA,M,,,INC,33195.0
341,Karnataka,1957,118,2,SIRA,SC,P. ANJANAPPA (SC),M,,,INC,24926.0
342,Karnataka,1957,118,3,SIRA,SC,DAVANAM V. SATYANARAYAN,M,,,IND,7022.0
343,Karnataka,1957,118,4,SIRA,SC,M. CHANDRASEKHARIAH,M,,,BJS,6926.0
344,Karnataka,1957,118,5,SIRA,SC,C. DODDAGOBARI NAIK (SC),M,,,BJS,6739.0
345,Karnataka,1957,118,6,SIRA,SC,C. T. HANUMANTHAIAH (SC),M,,,IND,4296.0
346,Karnataka,1957,118,7,SIRA,SC,C. J. MUKKANNAPPA,M,,,IND,3956.0
347,Karnataka,1957,119,1,GUBBI,GEN,C. J. MUKKANNAPPA,M,,,IND,8521.0
348,Karnataka,1957,119,2,GUBBI,GEN,GATTI REVANNA,M,,,INC,6972.0
349,Karnataka,1957,119,3,GUBBI,GEN,N. CHANNAPPA,M,,,IND,6373.0
350,Karnataka,1957,119,4,GUBBI,GEN,S. REVANNA,M,,,IND,2801.0
351,Karnataka,1957,119,5,GUBBI,GEN,H. C. CHANNAPPA,M,,,CPI,964.0
352,Karnataka,1957,119,6,GUBBI,GEN,S. N. SRIRANGAPPA,M,,,IND,868.0
353,Karnataka,1957,120,1,CHANDRASEKHARAPURA,GEN,N. HUCHAMASTHYGOWDA,M,,,INC,9478.0
354,Karnataka,1957,120,2,CHANDRASEKHARAPURA,GEN,G. THAMMANNA,M,,,IND,5940.0
355,Karnataka,1957,120,3,CHANDRASEKHARAPURA,GEN,B. G. BHAGAVAN,M,,,PSP,5474.0
356,Karnataka,1957,120,4,CHANDRASEKHARAPURA,GEN,PATEL KARIGOWDA,M,,,IND,4056.0
357,Karnataka,1957,121,1,KUNIGAL,GEN,T. N. MUDLAGIRIGOWDA,M,,,INC,8371.0
358,Karnataka,1957,121,2,KUNIGAL,GEN,ANDANIAH,M,,,IND,6991.0
359,Karnataka,1957,121,3,KUNIGAL,GEN,B. THIMMEGOWDA,M,,,IND,5596.0
360,Karnataka,1957,121,4,KUNIGAL,GEN,Y. C. NANJUNDAIAH,M,,,BJS,2749.0
361,Karnataka,1957,121,5,KUNIGAL,GEN,K. V. KRISHNASWAMY,M,,,CPI,921.0
362,Karnataka,1957,122,1,TUMKUR,GEN,G. N. PUTTANNA,M,,,PSP,14055.0
363,Karnataka,1957,122,2,TUMKUR,GEN,M. V. RAMA RAO,M,,,INC,12486.0
364,Karnataka,1957,122,3,TUMKUR,GEN,T. L. THIMMAPPA,M,,,CPI,1602.0
365,Karnataka,1957,123,1,HEBBUR,GEN,K. L. NARASIMHAIAH,M,,,INC,17882.0
366,Karnataka,1957,123,2,HEBBUR,GEN,K. LAKKAPPA,M,,,PSP,10409.0
367,Karnataka,1957,124,1,MADHUGIRI,SC,MALI MARIYAPPA,M,,,INC,26807.0
368,Karnataka,1957,124,2,MADHUGIRI,SC,R. CHANNIGARAMAIAH (SC),M,,,INC,25095.0
369,Karnataka,1957,124,3,MADHUGIRI,SC,T. S. SHIVANNA,M,,,PSP,22501.0
370,Karnataka,1957,124,4,MADHUGIRI,SC,S. ANJAIAH (SC),M,,,PSP,20682.0
371,Karnataka,1957,125,1,GAURIBIDANUR,GEN,K. H. VENKATA REDDY,M,,,IND,25203.0
372,Karnataka,1957,125,2,GAURIBIDANUR,GEN,N. C. NAGAIAH REDDY,M,,,INC,11476.0
373,Karnataka,1957,125,3,GAURIBIDANUR,GEN,HANUMANTHARAYAPPA,M,,,IND,1114.0
374,Karnataka,1957,126,1,CHIKKABALLAPUR,SC,S. MUNI RAJU,M,,,INC,29149.0
375,Karnataka,1957,126,2,CHIKKABALLAPUR,SC,C. V. VENKATARAYAPPA,M,,,IND,27947.0
376,Karnataka,1957,126,3,CHIKKABALLAPUR,SC,A. MUNIYAPPA (SC),M,,,INC,25652.0
377,Karnataka,1957,126,4,CHIKKABALLAPUR,SC,BANDI MUNIYAPPA (SC),M,,,IND,24436.0
378,Karnataka,1957,127,1,SIDLAGHATTA,GEN,J. VENKATAPPA,M,,,IND,17490.0
379,Karnataka,1957,127,2,SIDLAGHATTA,GEN,S. AVALA REDDY,M,,,INC,12230.0
380,Karnataka,1957,128,1,CHINTAMANI,GEN,T. K. GANGI REDDY,M,,,IND,16411.0
381,Karnataka,1957,128,2,CHINTAMANI,GEN,M. C. ANJANEYA REDDY,M,,,INC,12595.0
382,Karnataka,1957,128,3,CHINTAMANI,GEN,R. NARAYANASWAMY,M,,,PSP,2074.0
383,Karnataka,1957,128,4,CHINTAMANI,GEN,B. SREENIVASA RAO,M,,,IND,709.0
384,Karnataka,1957,129,1,MULBAGAL,SC,B. L. NARAYANASWAMY,M,,,IND,32662.0
385,Karnataka,1957,129,2,MULBAGAL,SC,G. NARAYANA GOWDA,M,,,INC,19327.0
386,Karnataka,1957,129,3,MULBAGAL,SC,NARAYANAPPA (SC),M,,,INC,18870.0
387,Karnataka,1957,129,4,MULBAGAL,SC,G. NARAYANASWAMY (SC),M,,,IND,16902.0
388,Karnataka,1957,129,5,MULBAGAL,SC,A. C. VENKATASWAMY (SC),M,,,IND,2622.0
389,Karnataka,1957,129,6,MULBAGAL,SC,GANGAPPA (SC),M,,,IND,1939.0
390,Karnataka,1957,130,1,KOLAR,GEN,D. ABDUL RASHEED,M,,,INC,10539.0
391,Karnataka,1957,130,2,KOLAR,GEN,P. VENKATAGIRIAPPA,M,,,IND,7825.0
392,Karnataka,1957,130,3,KOLAR,GEN,N. GOPALA RAO,M,,,IND,4163.0
393,Karnataka,1957,130,4,KOLAR,GEN,ANCHE RAMCHANDRAPPA,M,,,BJS,1058.0
394,Karnataka,1957,131,1,KOLAR GOLD FIELD,SC,M. C. NARASIMAN,M,,,CPI,19973.0
395,Karnataka,1957,131,2,KOLAR GOLD FIELD,SC,C. M. ARUMUGHAM (SC),M,,,SCF,19548.0
396,Karnataka,1957,131,3,KOLAR GOLD FIELD,SC,S. O. BHAGYANATHAN,M,,,INC,13608.0
397,Karnataka,1957,131,4,KOLAR GOLD FIELD,SC,T . CHANNAIAH (SC),M,,,INC,13053.0
398,Karnataka,1957,131,5,KOLAR GOLD FIELD,SC,DR. A. V. M. SWAMY (SC),M,,,IND,2714.0
399,Karnataka,1957,131,6,KOLAR GOLD FIELD,SC,M. E. SAMBASIVAM,M,,,IND,2646.0
400,Karnataka,1957,131,7,KOLAR GOLD FIELD,SC,E. SUBRAMANIAM (SC),M,,,IND,1460.0
401,Karnataka,1957,132,1,BANGARAPET,GEN,E. NARAYANA GOWDA,M,,,IND,13467.0
402,Karnataka,1957,132,2,BANGARAPET,GEN,D. VENKATARAMAIAH,M,,,INC,10563.0
403,Karnataka,1957,133,1,MALUR,GEN,H. C. LINGA REDDY,M,,,INC,10490.0
404,Karnataka,1957,133,2,MALUR,GEN,M. A. KRISHNAPPA,M,,,IND,8434.0
405,Karnataka,1957,134,1,MALLESHWARAM,GEN,PARTHASARATHY T.,M,,,IND,10552.0
406,Karnataka,1957,134,2,MALLESHWARAM,GEN,KUMARAN K. S.,M,,,INC,8866.0
407,Karnataka,1957,134,3,MALLESHWARAM,GEN,NAGESH RAO A.,M,,,CPI,3006.0
408,Karnataka,1957,134,4,MALLESHWARAM,GEN,BALASUNDARAM (SC),M,,,SCF,1320.0
409,Karnataka,1957,134,5,MALLESHWARAM,GEN,NANJAPPA (SC),M,,,IND,910.0
410,Karnataka,1957,135,1,GANDHI NAGAR,GEN,NAGARATHNAMMA,F,,,INC,12679.0
411,Karnataka,1957,135,2,GANDHI NAGAR,GEN,J. LINGAIAH,M,,,IND,4581.0
412,Karnataka,1957,135,3,GANDHI NAGAR,GEN,SURYANARAYANA RAO,M,,,CPI,2927.0
413,Karnataka,1957,136,1,CHICKPET,GEN,G. E. HOOVER,M,,,IND,10537.0
414,Karnataka,1957,136,2,CHICKPET,GEN,R. ANANTHARAMAN,M,,,INC,9825.0
415,Karnataka,1957,137,1,CHAMRAJPET,GEN,LAKSHMIDEVI RAMANNA,F,,,INC,7433.0
416,Karnataka,1957,137,2,CHAMRAJPET,GEN,M. RANGAIAH NAIDU,M,,,IND,5296.0
417,Karnataka,1957,137,3,CHAMRAJPET,GEN,B. T. KEMPANNA,M,,,IND,1722.0
418,Karnataka,1957,137,4,CHAMRAJPET,GEN,B. C. RANGAPPA,M,,,IND,580.0
419,Karnataka,1957,138,1,BASAVANAGUDI,GEN,L. S. VENKAJI RAO,M,,,INC,10804.0
420,Karnataka,1957,138,2,BASAVANAGUDI,GEN,LAKSHNINARAYANA GUPTA C. S.,M,,,IND,4587.0
421,Karnataka,1957,138,3,BASAVANAGUDI,GEN,VIMALA,F,,,IND,1580.0
422,Karnataka,1957,138,4,BASAVANAGUDI,GEN,THIMMESH PRABHU M. K.,M,,,IND,899.0
423,Karnataka,1957,138,5,BASAVANAGUDI,GEN,K. SRINIVASA RAO,M,,,BJS,595.0
424,Karnataka,1957,139,1,CUBBONPET,GEN,V. P. DEENADAYALU NAIDU,M,,,INC,9596.0
425,Karnataka,1957,139,2,CUBBONPET,GEN,B. NANJAPPA,M,,,IND,8877.0
426,Karnataka,1957,140,1,ULSOOR,GEN,GRACE TUCKER,F,,,INC,8977.0
427,Karnataka,1957,140,2,ULSOOR,GEN,K. KANNAN,M,,,IND,5047.0
428,Karnataka,1957,140,3,ULSOOR,GEN,D. BHASKARAN (SC),M,,,IND,4424.0
429,Karnataka,1957,141,1,BROADWAY,GEN,MOHAMMAD SHARIFF,M,,,INC,9159.0
430,Karnataka,1957,141,2,BROADWAY,GEN,HAMEED SHAH,M,,,IND,7019.0
431,Karnataka,1957,141,3,BROADWAY,GEN,M. NAGARAJ,M,,,IND,1675.0
432,Karnataka,1957,142,1,BANGALORE NORTH,SC,K. V. BYREGOWDA,M,,,INC,13462.0
433,Karnataka,1957,142,2,BANGALORE NORTH,SC,B. M. ANJANAPPA,M,,,IND,11128.0
434,Karnataka,1957,142,3,BANGALORE NORTH,SC,Y. RAMAKRISHNA (SC),M,,,INC,10199.0
435,Karnataka,1957,142,4,BANGALORE NORTH,SC,P. KUSTIBASAPPA,M,,,IND,9159.0
436,Karnataka,1957,142,5,BANGALORE NORTH,SC,ANANDU (SC),M,,,CPI,4747.0
437,Karnataka,1957,142,6,BANGALORE NORTH,SC,M. S. KRISHNAN,M,,,CPI,4353.0
438,Karnataka,1957,142,7,BANGALORE NORTH,SC,ANJANAPPA (SC),M,,,IND,1975.0
439,Karnataka,1957,143,1,HOSAKOTE,SC,S. R. RAMAIAH (SC),M,,,INC,29100.0
440,Karnataka,1957,143,2,HOSAKOTE,SC,RUKMANIAMMA (SC),F,,,INC,24149.0
441,Karnataka,1957,143,3,HOSAKOTE,SC,H. V. NANJIAH (SC),M,,,PSP,23143.0
442,Karnataka,1957,143,4,HOSAKOTE,SC,B. CHANNABYRE GOWDA,M,,,PSP,20181.0
443,Karnataka,1957,144,1,DODDABALLAPUR,GEN,T. SIDDALINGAIYA,M,,,INC,17527.0
444,Karnataka,1957,144,2,DODDABALLAPUR,GEN,T. C. GANGADHARAPPA,M,,,BJS,6084.0
445,Karnataka,1957,144,3,DODDABALLAPUR,GEN,A. RAMAKRISHNAIAH,M,,,IND,3541.0
446,Karnataka,1957,145,1,NELAMANGALA,SC,ALUR HANUMANTHAPPA,M,,,INC,29458.0
447,Karnataka,1957,145,2,NELAMANGALA,SC,LOKESVANIRATHA M. HANUMANTHAIAH (SC),M,,,INC,20897.0
448,Karnataka,1957,145,3,NELAMANGALA,SC,NANJAPPA,M,,,IND,5399.0
449,Karnataka,1957,145,4,NELAMANGALA,SC,M. MUNIYAPPA,M,,,IND,4675.0
450,Karnataka,1957,145,5,NELAMANGALA,SC,DUGLE GOWDA,M,,,IND,3201.0
451,Karnataka,1957,145,6,NELAMANGALA,SC,V. CHICKAYELLAPPA (SC),M,,,PSP,2761.0
452,Karnataka,1957,145,7,NELAMANGALA,SC,THIMMEGOWDA,M,,,PSP,2135.0
453,Karnataka,1957,146,1,MAGADI,GEN,B. SINGRI GOWDA,M,,,PSP,16165.0
454,Karnataka,1957,146,2,MAGADI,GEN,T. D. MARANNA,M,,,INC,12843.0
455,Karnataka,1957,147,1,RAMANAGARAM,GEN,K. HANUMATHAIYA,M,,,INC,20865.0
456,Karnataka,1957,147,2,RAMANAGARAM,GEN,B. T. RAMAIAH,M,,,IND,11913.0
457,Karnataka,1957,148,1,CHANNAPATNA,GEN,B. K. PUTTARAMAIAH,M,,,PSP,16343.0
458,Karnataka,1957,148,2,CHANNAPATNA,GEN,B. J. LINGE GOWDA,M,,,INC,12651.0
459,Karnataka,1957,148,3,CHANNAPATNA,GEN,CHOODE GOWDA ALIAS PUTTASWAMY GOWDA,M,,,IND,2930.0
460,Karnataka,1957,149,1,VIRUPAKSHIPURA,GEN,S. KARIAPPA,M,,,INC,15484.0
461,Karnataka,1957,149,2,VIRUPAKSHIPURA,GEN,B. L. CHANNE GOWDA,M,,,PSP,11027.0
462,Karnataka,1957,150,1,KANAKAPURA,GEN,M. LINGE GOWDA,M,,,PSP,15624.0
463,Karnataka,1957,150,2,KANAKAPURA,GEN,K. G. THIMME GOWDA,M,,,INC,11459.0
464,Karnataka,1957,150,3,KANAKAPURA,GEN,C. M. MAHADEVAIAH,M,,,BJS,2065.0
465,Karnataka,1957,150,4,KANAKAPURA,GEN,K. P. MALLESHAN ALIAS MALLESHAIAH,M,,,IND,1620.0
466,Karnataka,1957,151,1,BANGALORE SOUTH,SC,A. V. NARASIMHA REDDY,M,,,INC,13702.0
467,Karnataka,1957,151,2,BANGALORE SOUTH,SC,R. RANGAPPA REDDY,M,,,IND,13452.0
468,Karnataka,1957,151,3,BANGALORE SOUTH,SC,B. BASAVALINGAPPA (SC),M,,,INC,12365.0
469,Karnataka,1957,151,4,BANGALORE SOUTH,SC,B. T. KEMPA RAJ (SC),M,,,IND,5449.0
470,Karnataka,1957,151,5,BANGALORE SOUTH,SC,C. BASAVIAH,M,,,IND,5333.0
471,Karnataka,1957,151,6,BANGALORE SOUTH,SC,SHIVARUDRAPPA,M,,,PSP,2610.0
472,Karnataka,1957,151,7,BANGALORE SOUTH,SC,KRISHNAMA RAJU,M,,,CPI,2509.0
473,Karnataka,1957,151,8,BANGALORE SOUTH,SC,P. S. CHINNAPPA,M,,,IND,2229.0
474,Karnataka,1957,152,1,ANEKAL,GEN,J. C. RAMASWAMI REDDY,M,,,INC,11686.0
475,Karnataka,1957,152,2,ANEKAL,GEN,S. SHARABHANNA,M,,,IND,9706.0
476,Karnataka,1957,152,3,ANEKAL,GEN,K. APPA REDDY,M,,,IND,4409.0
477,Karnataka,1957,153,1,PALAIYAM,GEN,G. VENKATE GOWDA,M,,,IND,17773.0
478,Karnataka,1957,153,2,PALAIYAM,GEN,S. C. VIRUPRAKSHAIAH,M,,,INC,10337.0
479,Karnataka,1957,154,1,KOLLEGAL,SC,T. P. BORIAH,M,,,INC,27147.0
480,Karnataka,1957,154,2,KOLLEGAL,SC,KEMPAMMA (SC),F,,,INC,20286.0
481,Karnataka,1957,154,3,KOLLEGAL,SC,K. P. SHANTHA MURTHY,M,,,PSP,15577.0
482,Karnataka,1957,154,4,KOLLEGAL,SC,V. R. PUTTARAJU (SC),M,,,PSP,14424.0
483,Karnataka,1957,154,5,KOLLEGAL,SC,N. BASAVARAJU (SC),M,,,IND,8138.0
484,Karnataka,1957,155,1,T.NARASIPUR,GEN,M. RAJASEKHARA MURTHY,M,,,INC,14028.0
485,Karnataka,1957,155,2,T.NARASIPUR,GEN,S. SREENIVASA IYENGER,M,,,PSP,11448.0
486,Karnataka,1957,156,1,MYSORE CITY,GEN,K. S. SURYANARAYANA RAO,M,,,INC,7366.0
487,Karnataka,1957,156,2,MYSORE CITY,GEN,L. SRIKANTHIAH,M,,,IND,5626.0
488,Karnataka,1957,156,3,MYSORE CITY,GEN,M. C. MAHADEVASWAMY,M,,,IND,2532.0
489,Karnataka,1957,156,4,MYSORE CITY,GEN,VEDANTA HEMMIGE,M,,,PSP,1799.0
490,Karnataka,1957,156,5,MYSORE CITY,GEN,SRIKANTASHARMA,M,,,IND,1699.0
491,Karnataka,1957,156,6,MYSORE CITY,GEN,B. K. VISHWANATH,M,,,IND,1203.0
492,Karnataka,1957,157,1,MYSORE CITY NORTH,GEN,A. MOHAMAD SAIT,M,,,IND,7400.0
493,Karnataka,1957,157,2,MYSORE CITY NORTH,GEN,AHMAD ALI KHAN,M,,,INC,7174.0
494,Karnataka,1957,157,3,MYSORE CITY NORTH,GEN,B. K. PUTTAIAH,M,,,PSP,3860.0
495,Karnataka,1957,157,4,MYSORE CITY NORTH,GEN,A. RAMANNA,M,,,IND,1256.0
496,Karnataka,1957,157,5,MYSORE CITY NORTH,GEN,M. N. UGRAPPA,M,,,CPI,771.0
497,Karnataka,1957,158,1,MYSORE,GEN,K. PUTTASWAMY,M,,,INC,11753.0
498,Karnataka,1957,158,2,MYSORE,GEN,V. SRIKANTAPPA,M,,,PSP,5755.0
499,Karnataka,1957,158,3,MYSORE,GEN,T. C. HONNAPPA,M,,,IND,4160.0
500,Karnataka,1957,159,1,NANJANGUD,GEN,P. MAHADEVAIAH,M,,,INC,15391.0
501,Karnataka,1957,159,2,NANJANGUD,GEN,B. N. S. ARADHYA,M,,,PSP,8955.0
